t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
273.45,stress,combined_cpu_gpu,5.916,3.887,0.519,4.230,23.290,48.0,1648,0
273.96,stress,combined_cpu_gpu,5.943,4.086,0.420,4.230,23.290,48.0,1847,0
274.47,stress,combined_cpu_gpu,6.034,4.215,0.395,4.233,23.280,48.0,1610,0
274.97,stress,combined_cpu_gpu,5.974,3.908,0.536,4.233,23.280,48.0,1550,0
275.48,stress,combined_cpu_gpu,5.962,4.008,0.479,4.233,23.280,48.0,1613,0
275.99,stress,combined_cpu_gpu,5.913,3.798,0.503,4.233,23.280,48.0,1749,0
276.50,stress,combined_cpu_gpu,6.030,4.131,0.437,4.233,23.270,48.0,1560,0
277.00,stress,combined_cpu_gpu,5.971,3.958,0.497,4.233,23.270,48.0,1550,0
277.51,stress,combined_cpu_gpu,5.961,4.027,0.448,4.233,23.270,49.0,1490,0
278.01,stress,combined_cpu_gpu,5.974,4.059,0.434,4.233,23.270,49.0,1550,0
278.53,stress,combined_cpu_gpu,5.948,3.870,0.484,4.233,23.270,48.0,1537,0
279.03,stress,combined_cpu_gpu,5.938,3.851,0.542,4.233,23.270,48.0,1626,0
279.54,stress,combined_cpu_gpu,5.965,3.900,0.539,4.233,23.270,48.0,1681,0
280.04,stress,combined_cpu_gpu,6.021,3.939,0.490,4.233,23.270,48.0,1623,0
280.55,stress,combined_cpu_gpu,5.942,4.088,0.416,4.233,23.270,48.0,1750,0
281.06,stress,combined_cpu_gpu,6.006,3.923,0.527,4.233,23.270,48.0,1439,0
281.56,stress,combined_cpu_gpu,5.967,3.695,0.533,4.232,23.260,48.0,1613,0
282.07,stress,combined_cpu_gpu,5.909,3.874,0.521,4.232,23.260,48.0,1636,0
282.58,stress,combined_cpu_gpu,5.971,3.901,0.537,4.232,23.260,48.0,1647,0
283.08,stress,combined_cpu_gpu,5.974,3.985,0.492,4.232,23.260,48.0,1685,0
283.59,stress,combined_cpu_gpu,5.955,4.098,0.415,4.233,23.260,48.0,1800,0
284.10,stress,combined_cpu_gpu,5.958,4.087,0.433,4.233,23.260,48.0,1750,0
284.61,stress,combined_cpu_gpu,5.976,4.075,0.399,4.233,23.260,48.0,1735,0
285.12,stress,combined_cpu_gpu,5.987,4.004,0.484,4.233,23.260,48.0,1695,0
285.63,stress,combined_cpu_gpu,6.027,3.996,0.509,4.232,23.250,48.0,1563,0
286.13,stress,combined_cpu_gpu,4.287,1.889,0.718,4.232,23.250,48.0,751,0
286.64,stress,recovery,1.120,0.324,0.000,4.232,23.250,49.0,843,0
287.15,stress,recovery,0.902,0.241,0.002,4.232,23.250,49.0,753,0
287.65,stress,recovery,0.466,0.035,0.007,4.268,23.240,45.0,998,0
288.16,stress,recovery,1.174,0.423,0.005,4.268,23.240,45.0,1068,0
288.67,stress,recovery,0.571,0.036,0.003,4.268,23.240,45.0,540,0
289.17,stress,recovery,0.734,0.035,0.001,4.268,23.240,45.0,710,0
289.68,stress,recovery,0.887,0.176,0.001,4.268,23.240,45.0,937,0
290.19,stress,recovery,0.408,0.038,0.000,4.268,23.240,45.0,1100,0
290.70,stress,recovery,0.337,0.021,0.000,4.270,23.240,45.0,658,0
291.20,stress,recovery,0.514,0.042,0.000,4.270,23.240,45.0,797,0
291.71,stress,recovery,0.442,0.029,0.000,4.270,23.240,45.0,711,0
292.22,stress,recovery,0.625,0.053,0.000,4.270,23.240,45.0,663,0
292.73,stress,recovery,0.448,0.037,0.000,4.264,23.240,45.0,639,0
293.24,stress,recovery,0.519,0.068,0.000,4.264,23.240,45.0,529,0
293.75,stress,recovery,0.428,0.031,0.000,4.264,23.240,44.0,599,0
294.25,stress,recovery,0.499,0.042,0.000,4.264,23.240,44.0,967,0
294.76,stress,recovery,0.376,0.019,0.000,4.270,23.240,44.0,763,0
295.27,stress,recovery,0.592,0.092,0.000,4.270,23.240,44.0,841,0
295.78,stress,recovery,0.384,0.021,0.000,4.270,23.240,44.0,633,0
296.28,stress,recovery,0.434,0.042,0.000,4.270,23.240,44.0,1083,0
296.79,stress,recovery,0.332,0.016,0.000,4.274,23.230,44.0,649,0
297.30,stress,recovery,0.716,0.069,0.000,4.274,23.230,44.0,1123,0
297.81,stress,recovery,0.359,0.012,0.000,4.274,23.230,43.0,659,0
298.31,stress,recovery,1.187,0.409,0.000,4.274,23.230,43.0,658,0
298.82,stress,recovery,0.314,0.013,0.000,4.271,23.230,43.0,691,0
299.33,stress,recovery,0.607,0.054,0.000,4.271,23.230,43.0,668,0
299.84,stress,recovery,0.405,0.021,0.000,4.271,23.230,43.0,764,0
300.35,stress,recovery,0.441,0.035,0.000,4.271,23.230,43.0,640,0
300.86,stress,recovery,0.324,0.009,0.000,4.271,23.230,43.0,806,0
301.36,stress,recovery,0.629,0.059,0.000,4.271,23.230,43.0,620,0
301.87,stress,recovery,0.394,0.017,0.000,4.275,23.230,43.0,1053,0
302.38,stress,recovery,0.619,0.095,0.000,4.275,23.230,43.0,573,0
302.89,stress,recovery,0.342,0.013,0.000,4.275,23.230,43.0,1182,0
303.39,stress,recovery,0.356,0.029,0.000,4.275,23.230,43.0,587,0
303.90,stress,recovery,0.395,0.015,0.000,4.274,23.230,43.0,976,0
304.41,stress,recovery,0.393,0.032,0.000,4.274,23.230,43.0,605,0
304.92,stress,recovery,0.682,0.012,0.000,4.274,23.230,43.0,561,0
305.43,stress,recovery,0.375,0.028,0.000,4.274,23.230,43.0,656,0
305.94,stress,recovery,0.339,0.012,0.000,4.276,23.220,43.0,661,0
306.44,stress,recovery,0.459,0.029,0.000,4.276,23.220,43.0,663,0
306.95,stress,recovery,0.338,0.012,0.000,4.276,23.220,42.0,670,0
307.46,stress,recovery,0.672,0.062,0.000,4.276,23.220,42.0,698,0
307.97,stress,recovery,0.301,0.009,0.000,4.272,23.220,42.0,645,0
308.47,stress,recovery,1.278,0.449,0.000,4.272,23.220,42.0,649,0
308.98,stress,recovery,0.365,0.014,0.000,4.272,23.220,42.0,678,0
309.49,stress,recovery,0.354,0.023,0.000,4.272,23.220,42.0,755,0
310.00,stress,recovery,0.336,0.015,0.000,4.275,23.220,42.0,916,0
310.51,stress,recovery,0.534,0.030,0.000,4.275,23.220,42.0,1094,0
311.02,stress,recovery,0.310,0.011,0.000,4.275,23.220,42.0,1098,0
311.52,stress,recovery,0.517,0.035,0.000,4.275,23.220,42.0,1176,0
312.03,stress,recovery,0.323,0.012,0.000,4.275,23.220,42.0,748,0
312.54,stress,recovery,0.703,0.087,0.000,4.275,23.220,42.0,818,0
313.05,stress,recovery,0.283,0.010,0.000,4.276,23.220,42.0,628,0
313.56,stress,recovery,0.527,0.040,0.000,4.276,23.220,42.0,672,0
314.06,stress,recovery,0.356,0.013,0.000,4.276,23.220,42.0,646,0
314.57,stress,recovery,0.666,0.083,0.000,4.276,23.220,42.0,588,0
315.08,stress,recovery,0.339,0.013,0.000,4.277,23.210,41.0,779,0
315.59,stress,recovery,0.723,0.105,0.000,4.277,23.210,41.0,792,0
316.09,stress,recovery,0.637,0.052,0.000,4.277,23.210,42.0,1297,0
