1789793953.404364	3027524964	928243656	24120604	6548000	51070000	8175000	37000	657522	0
1789793953.915354	3027720337	928256473	24120604	6548000	51070000	8175000	37000	1165120	0
1789793954.420208	3028238768	928429019	24120604	6548000	51070000	8175000	37000	664835	0
1789793954.929401	3028502012	928445682	24120604	6548000	51070000	8175000	37000	764981	0
1789793955.436052	3028672056	928454105	24120604	6548000	51070000	8175000	37000	857103	0
1789793955.945544	3029070980	928473636	24120604	6548000	51070000	8175000	37000	573975	0
1789793956.451406	3029364559	928509097	24120604	6549000	51070000	8177000	38000	1325987	0
1789793956.960225	3029877985	928673281	24120726	6549000	51070000	8177000	38000	769244	0
1789793957.466046	3030117914	928697085	24120726	6549000	51070000	8177000	37000	1296224	0
1789793957.975149	3030320977	928708498	24120726	6549000	51070000	8177000	37000	1048259	0
1789793958.481447	3030544243	928730288	24120726	6547000	51060000	8174000	37000	758009	0
1789793958.990260	3030802055	928739443	24120726	6547000	51060000	8174000	37000	785924	0
1789793959.496003	3031008903	928757754	24120726	6547000	51060000	8174000	37000	709538	0
1789793960.005356	3031254080	928769472	24120726	6547000	51060000	8174000	37000	869835	0
1789793960.510216	3031675466	928785403	24120726	6552000	51060000	8181000	38000	731632	0
1789793961.020378	3031869496	928794863	24120726	6552000	51060000	8181000	38000	854248	0
1789793961.525918	3032111622	928811587	24120726	6552000	51060000	8181000	37000	669058	0
1789793962.035203	3032297168	928823977	24120726	6552000	51060000	8181000	37000	592579	0
1789793962.541365	3032760729	928939577	24120726	6552000	51060000	8180000	39000	768020	0
1789793963.048896	3033302049	929099428	24120787	6552000	51060000	8180000	39000	984467	0
1789793963.554352	3033595505	929146608	24120848	6552000	51060000	8180000	37000	761674	0
1789793964.064161	3034111007	929238099	24120848	6552000	51060000	8180000	37000	1136117	0
1789793964.569972	3034624616	929389344	24120848	6548000	51060000	8176000	38000	929611	0
1789793965.079381	3034948407	929403992	24120848	6548000	51060000	8176000	38000	925317	0
1789793965.584917	3035362590	929497498	24120909	6548000	51060000	8176000	37000	655170	0
1789793966.095094	3035980264	929557007	24120909	6548000	51060000	8176000	37000	733357	0
1789793966.601334	3036368508	929602722	24120909	6548000	51060000	8176000	37000	743424	0
1789793967.111190	3036591835	929616516	24120909	6548000	51060000	8176000	37000	727694	0
1789793967.616374	3036811073	929642273	24120909	6548000	51060000	8176000	37000	704454	0
1789793968.128293	3036977332	929647827	24120909	6548000	51060000	8176000	37000	660941	0
1789793968.633921	3037317419	929678955	24120909	6548000	51060000	8176000	37000	594367	0
1789793969.143612	3037578222	929686584	24120909	6548000	51060000	8176000	37000	577479	0
1789793969.649205	3037871007	929701965	24120909	6545000	51050000	8172000	37000	633713	0
1789793970.159069	3038098850	929708435	24120909	6545000	51050000	8172000	37000	637019	0
1789793970.665125	3038307285	929718811	24120909	6545000	51050000	8172000	37000	832101	0
1789793971.173259	3038512729	929728454	24120909	6545000	51050000	8172000	37000	586755	0
1789793971.679462	3038990083	929765075	24120909	6551000	51050000	8179000	37000	874939	0
1789793972.188815	3039172578	929777893	24120909	6551000	51050000	8179000	37000	813418	0
1789793972.694431	3039329377	929785095	24120909	6551000	51050000	8179000	37000	649537	0
1789793973.203911	3039532013	929794189	24120909	6551000	51050000	8179000	37000	683567	0
1789793973.710303	3039852447	929806274	24120909	6550000	51050000	8178000	37000	641414	0
1789793974.219517	3040320341	929948974	24120909	6550000	51050000	8178000	37000	662424	0
1789793974.725881	3040656949	929981628	24120909	6550000	51050000	8178000	37000	712366	0
1789793975.234997	3040949673	929989806	24120909	6550000	51050000	8178000	37000	616304	0
1789793975.741129	3041365932	930028502	24120909	6550000	51050000	8178000	37000	712018	0
1789793976.251264	3041810206	930053344	24120909	6550000	51050000	8178000	37000	701951	0
1789793976.757069	3042152673	930088622	24120909	6550000	51050000	8178000	37000	606215	0
1789793977.267314	3042475853	930103575	24120909	6550000	51050000	8178000	37000	756921	0
1789793977.771959	3043393515	930332213	24120909	6550000	51050000	8178000	37000	951406	0
1789793978.280947	3044352802	930750241	24120909	6550000	51050000	8178000	37000	956554	0
1789793978.787196	3045245988	931165157	24120909	6536000	51040000	8161000	38000	904907	0
1789793979.296016	3046123976	931569880	24120909	6536000	51040000	8161000	38000	798899	0
1789793979.802117	3047028088	932003534	24120909	6536000	51040000	8161000	38000	966505	0
1789793980.309993	3047906137	932418877	24120909	6536000	51040000	8161000	38000	844062	0
1789793980.814038	3048814643	932864555	24120909	6538000	51040000	8163000	38000	959277	0
1789793981.322679	3049712651	933295706	24120909	6538000	51040000	8163000	38000	922117	0
1789793981.828104	3050673952	933739430	24120909	6538000	51040000	8163000	38000	976534	0
1789793982.336179	3051596802	934189564	24120909	6538000	51040000	8163000	38000	899575	0
1789793982.841118	3052494871	934627184	24120909	6535000	51040000	8159000	38000	974972	0
1789793983.349647	3053564448	935220262	24120909	6535000	51040000	8159000	38000	996054	0
1789793983.853986	3054520317	935710434	24120909	6535000	51040000	8159000	38000	905592	0
1789793984.361355	3055606984	936259749	24120909	6535000	51040000	8159000	38000	766744	0
1789793984.866550	3056590624	936769513	24120909	6534000	51030000	8158000	38000	973539	0
1789793985.374861	3057474045	937190349	24120909	6534000	51030000	8158000	38000	761438	0
1789793985.880162	3058492597	937701456	24120909	6534000	51030000	8158000	38000	829734	0
1789793986.390094	3059373332	938121804	24120909	6534000	51030000	8158000	38000	947497	0
1789793986.894722	3060350319	938631264	24120909	6537000	51030000	8162000	38000	951077	0
1789793987.404658	3061299414	939079016	24120909	6537000	51030000	8162000	38000	930849	0
1789793987.909275	3062282687	939587377	24120909	6537000	51030000	8162000	38000	933002	0
1789793988.417566	3063181428	940017368	24120909	6537000	51030000	8162000	38000	977573	0
1789793988.923109	3064181242	940486056	24120909	6537000	51030000	8162000	38000	979003	0
1789793989.431000	3065067470	940912874	24120909	6537000	51030000	8162000	38000	962686	0
1789793989.935335	3066006250	941384858	24120909	6531000	51030000	8154000	38000	780815	0
1789793990.443686	3066896750	941811187	24120909	6531000	51030000	8154000	38000	809101	0
1789793990.948003	3067848042	942295500	24120909	6531000	51030000	8154000	38000	935149	0
1789793991.455243	3068803301	942740994	24120909	6531000	51030000	8154000	38000	991130	0
1789793991.960078	3069736098	943215114	24120909	6535000	51020000	8159000	38000	930310	0
1789793992.468271	3070638318	943646693	24120909	6535000	51020000	8159000	38000	1562834	0
1789793992.973993	3071018139	943665186	24120909	6535000	51020000	8159000	37000	796841	0
1789793993.484061	3071484202	943824671	24120909	6535000	51020000	8159000	37000	1419769	0
1789793993.990390	3071680063	943829798	24120909	6547000	51020000	8174000	37000	590581	0
1789793994.500328	3072230843	944014184	24120909	6547000	51020000	8174000	37000	589564	0
1789793995.006259	3072517524	944017663	24120909	6547000	51020000	8174000	37000	679687	0
1789793995.516122	3072766486	944040246	24120909	6547000	51020000	8174000	37000	581461	0
1789793996.021403	3073021796	944044824	24120909	6544000	51020000	8171000	37000	685509	0
1789793996.531045	3073290655	944087976	24120909	6544000	51020000	8171000	37000	1028252	0
1789793997.035986	3074224246	944478111	24120909	6544000	51020000	8171000	38000	1112045	0
1789793997.543178	3075198548	944926169	24120909	6544000	51020000	8171000	38000	594435	0
1789793998.047464	3076083800	945307699	24120909	6536000	51020000	8160000	38000	671011	0
1789793998.557109	3076947567	945709309	24120909	6536000	51020000	8160000	38000	772297	0
1789793999.060711	3077785150	946097126	24120909	6536000	51020000	8160000	39000	769900	0
1789793999.567679	3078646232	946495684	24120909	6536000	51020000	8160000	39000	759770	0
1789794000.071622	3079509999	946901079	24120909	6536000	51020000	8160000	40000	761017	0
1789794000.578817	3080407214	947332840	24120909	6536000	51020000	8160000	40000	699727	0
1789794001.082572	3081267380	947741714	24120909	6536000	51010000	8161000	39000	1423982	0
1789794001.588879	3082166670	948174635	24120909	6536000	51010000	8161000	39000	803063	0
1789794002.094168	3083157939	948707654	24120909	6536000	51010000	8161000	41000	767842	0
1789794002.600999	3084060403	949141063	24120909	6536000	51010000	8161000	41000	737511	0
1789794003.105180	3085001868	949572093	24120909	6532000	51010000	8156000	39000	752981	0
1789794003.613095	3085946445	950041757	24120909	6532000	51010000	8156000	39000	713934	0
1789794004.117684	3086993256	950563911	24120909	6532000	51010000	8156000	39000	1511625	0
1789794004.625043	3087979277	951014166	24120909	6532000	51010000	8156000	39000	773577	0
1789794005.129357	3088834255	951407232	24120909	6534000	51010000	8158000	39000	738765	0
1789794005.636814	3089721704	951828373	24120909	6534000	51010000	8158000	39000	743275	0
1789794006.141517	3090659812	952302859	24120909	6534000	51010000	8158000	39000	772959	0
1789794006.649505	3091609761	952779787	24120909	6534000	51010000	8158000	39000	612500	0
1789794007.153272	3092546343	953212342	24120909	6534000	51000000	8158000	39000	756264	0
1789794007.661835	3093535110	953690185	24120909	6534000	51000000	8158000	39000	1846722	0
1789794008.165996	3094511182	954159422	24121093	6534000	51000000	8158000	39000	770342	0
1789794008.672703	3095432383	954589536	24121093	6534000	51000000	8158000	39000	766486	0
1789794009.176823	3096336555	955008175	24121093	6536000	51000000	8160000	39000	733203	0
1789794009.684309	3097258977	955435542	24121093	6536000	51000000	8160000	39000	593053	0
1789794010.188180	3098094913	955819513	24121093	6536000	51000000	8160000	39000	717341	0
1789794010.694610	3099009400	956274407	24121093	6536000	51000000	8160000	39000	765018	0
1789794011.198728	3099876402	956689567	24121093	6536000	51000000	8160000	40000	734297	0
1789794011.705594	3100801204	957137137	24121093	6536000	51000000	8160000	40000	811820	0
1789794012.209898	3101236750	957215872	24121093	6536000	51000000	8160000	37000	804720	0
1789794012.717948	3101865533	957390127	24121093	6536000	51000000	8160000	37000	558455	0
1789794013.223430	3102038262	957395498	24121093	6536000	51000000	8160000	37000	1089246	0
1789794013.732168	3102351310	957408254	24121093	6536000	51000000	8160000	37000	594292	0
1789794014.237501	3102920096	957566213	24121093	6547000	50990000	8174000	37000	1021598	0
1789794014.746752	3103266530	957588002	24121093	6547000	50990000	8174000	37000	886986	0
1789794015.253302	3103435231	957592946	24121093	6547000	50990000	8174000	37000	630295	0
1789794015.762010	3103839771	957653188	24121093	6547000	50990000	8174000	37000	695229	0
1789794016.269368	3105005539	958134449	24121520	6548000	50990000	8175000	38000	812235	0
1789794016.777617	3106057905	958571276	24121886	6548000	50990000	8175000	38000	605042	0
1789794017.283310	3107180339	959089036	24121886	6548000	50990000	8175000	38000	981905	0
1789794017.792276	3108351844	959673629	24121886	6548000	50990000	8175000	38000	867648	0
1789794018.297899	3109579014	960224409	24121886	6532000	50990000	8155000	38000	1183851	0
1789794018.805620	3110022861	960344648	24121886	6532000	50990000	8155000	38000	960517	0
1789794019.311284	3110356539	960443525	24121886	6532000	50990000	8155000	37000	784691	0
1789794019.820070	3110594820	960457807	24121886	6532000	50990000	8155000	37000	935297	0
1789794020.326030	3110832246	960469465	24121886	6545000	50980000	8172000	37000	1019493	0
1789794020.834816	3111011750	960481549	24121886	6545000	50980000	8172000	37000	1148765	0
1789794021.341054	3111220733	960490705	24121886	6545000	50980000	8172000	37000	1025661	0
1789794021.849045	3111657439	960536725	24121886	6545000	50980000	8172000	37000	893054	0
1789794022.354955	3111855009	960562299	24121886	6545000	50980000	8172000	38000	1186536	0
1789794022.861952	3113115016	961135845	24121886	6545000	50980000	8172000	38000	1268065	0
1789794023.367300	3114069908	961545145	24121886	6548000	50980000	8175000	38000	840703	0
1789794023.876033	3115335652	962133706	24121886	6548000	50980000	8175000	38000	870530	0
1789794024.382214	3116681413	962851722	24121886	6548000	50980000	8175000	39000	880181	0
1789794024.891241	3117792067	963332738	24121886	6548000	50980000	8175000	39000	657715	0
1789794025.397351	3118190686	963402318	24121886	6529000	50980000	8152000	39000	1125809	0
1789794025.904301	3118537243	963503209	24121886	6529000	50980000	8152000	39000	652479	0
1789794026.410061	3118751720	963513036	24121886	6529000	50980000	8152000	37000	970857	0
1789794026.920253	3119208689	963550633	24121886	6529000	50980000	8152000	37000	764082	0
1789794027.425650	3119401560	963562535	24121886	6540000	50980000	8166000	37000	874229	0
1789794027.936240	3119695016	963582677	24121886	6540000	50980000	8166000	37000	605480	0
1789794028.442606	3119864266	963588719	24121886	6540000	50980000	8166000	37000	1057105	0
1789794028.952226	3120446479	963706212	24121947	6540000	50980000	8166000	37000	830426	0
1789794029.456047	3121793521	964450594	24121947	6536000	50970000	8160000	40000	665806	0
1789794029.963994	3123209106	965171479	24121947	6536000	50970000	8160000	40000	942129	0
1789794030.468239	3124659237	965804351	24121947	6536000	50970000	8160000	39000	638219	0
1789794030.975609	3125789300	966194120	24121947	6536000	50970000	8160000	39000	715612	0
1789794031.480220	3127051320	966524503	24121947	6531000	50970000	8154000	38000	1159225	0
1789794031.990551	3127554249	966671231	24121947	6531000	50970000	8154000	38000	833943	0
1789794032.496352	3127970141	966786831	24121947	6531000	50970000	8154000	37000	822492	0
1789794033.005969	3128236803	966796475	24121947	6531000	50970000	8154000	37000	642307	0
1789794033.511298	3128473070	966815518	24121947	6531000	50970000	8154000	37000	827217	0
1789794034.019939	3128689500	966833279	24121947	6531000	50970000	8154000	37000	1245274	0
1789794034.526004	3129237411	967017055	24121947	6545000	50970000	8172000	37000	795867	0
1789794035.036114	3129451400	967029140	24121947	6545000	50970000	8172000	37000	824527	0
1789794035.541461	3129721480	967044704	24121947	6545000	50970000	8172000	37000	904229	0
1789794036.050885	3130957988	967652552	24121947	6545000	50970000	8172000	37000	1195959	0
1789794036.555152	3132494727	968459678	24121947	6539000	50970000	8164000	41000	739309	0
1789794037.063039	3133849155	969149923	24121947	6539000	50970000	8164000	41000	694325	0
1789794037.567416	3134824494	969481710	24121947	6539000	50970000	8164000	38000	504117	0
1789794038.080697	3135953519	969800251	24121947	6539000	50970000	8164000	38000	571755	0
1789794038.585591	3136646328	969924518	24121947	6533000	50960000	8157000	37000	1456721	0
1789794039.095388	3137180323	970120624	24121947	6533000	50960000	8157000	37000	615923	0
1789794039.600467	3137446863	970145770	24121947	6533000	50960000	8157000	37000	675852	0
1789794040.108378	3137620568	970154803	24121947	6533000	50960000	8157000	37000	981870	0
1789794040.614231	3137857872	970166095	24121947	6547000	50960000	8174000	37000	919974	0
1789794041.125179	3138094871	970172076	24121947	6547000	50960000	8174000	37000	944088	0
1789794041.631312	3138383811	970198993	24121947	6547000	50960000	8174000	37000	959931	0
1789794042.139202	3138689352	970206805	24121947	6547000	50960000	8174000	37000	842819	0
1789794042.644977	3140854019	971112565	24121947	6537000	50960000	8162000	39000	556073	0
1789794043.162114	3142918589	972028029	24121947	6537000	50960000	8162000	39000	487990	0
1789794043.676123	3144963567	972919872	24121947	6537000	50960000	8162000	38000	446823	0
1789794044.212043	3147083129	973832284	24121947	6537000	50960000	8162000	38000	493980	0
1789794044.730790	3149143854	974760321	24121947	6537000	50960000	8162000	38000	497648	0
1789794045.261998	3151251027	975673466	24121947	6537000	50960000	8162000	38000	487742	0
1789794045.780019	3153306807	976546450	24121947	6516000	50950000	8136000	38000	476731	0
1789794046.315937	3155433389	977465820	24121947	6516000	50950000	8136000	38000	498237	0
1789794046.828204	3157489109	978305662	24121947	6516000	50950000	8136000	39000	500009	0
1789794047.347527	3159547331	979184688	24121947	6516000	50950000	8136000	39000	487494	0
1789794047.859163	3161584130	980001336	24121947	6516000	50950000	8136000	39000	446815	0
1789794048.392121	3163694842	980881583	24121947	6516000	50950000	8136000	39000	448631	0
1789794048.909050	3165748365	981722645	24121947	6516000	50950000	8136000	39000	440999	0
1789794049.444292	3167873176	982602526	24121947	6516000	50950000	8136000	39000	441533	0
1789794049.955312	3169902956	983454391	24121947	6517000	50940000	8137000	39000	453729	0
1789794050.475675	3171967831	984321759	24121947	6517000	50940000	8137000	39000	449578	0
1789794050.986654	3173997184	985156962	24121947	6517000	50940000	8137000	39000	489109	0
1789794051.507540	3176059130	986058693	24121947	6517000	50940000	8137000	39000	580611	0
1789794052.017045	3178076702	986961645	24121947	6516000	50940000	8135000	39000	632271	0
1789794052.532961	3180110999	987876621	24121947	6516000	50940000	8135000	39000	668192	0
1789794053.040272	3181306675	988369295	24121947	6516000	50940000	8135000	38000	786676	0
1789794053.552830	3181848360	988547335	24121947	6516000	50940000	8135000	38000	1262692	0
1789794054.060804	3182144197	988606050	24121947	6531000	50930000	8154000	38000	1354147	0
1789794054.571225	3182578217	988732881	24121947	6531000	50930000	8154000	38000	890205	0
1789794055.079077	3182763458	988746553	24121947	6531000	50930000	8154000	38000	932246	0
1789794055.591485	3182951385	988760286	24121947	6531000	50930000	8154000	38000	899281	0
1789794056.100010	3183272185	988768647	24121947	6540000	50930000	8166000	38000	739724	0
1789794056.613937	3183549040	988793000	24121947	6540000	50930000	8166000	38000	740985	0
1789794057.120950	3185033777	989273529	24121947	6540000	50930000	8166000	40000	1590128	0
1789794057.630110	3187584002	990482022	24121947	6540000	50930000	8166000	40000	494399	0
1789794058.149072	3189646680	991358851	24121947	6540000	50930000	8166000	39000	444731	0
1789794058.676030	3191737617	992268028	24121947	6540000	50930000	8166000	39000	443915	0
1789794059.194018	3193789675	993188375	24121947	6516000	50930000	8136000	39000	450975	0
1789794059.728030	3195908139	994115374	24121947	6516000	50930000	8136000	39000	500006	0
1789794060.239238	3197936637	994960892	24121947	6516000	50930000	8136000	39000	550014	0
1789794060.760120	3200004503	995861220	24121947	6516000	50930000	8136000	39000	493468	0
1789794061.271136	3202035503	996742077	24121947	6516000	50920000	8136000	39000	455642	0
1789794061.805060	3204157935	997636728	24121947	6516000	50920000	8136000	39000	442957	0
1789794062.324025	3206219086	998491706	24121947	6516000	50920000	8136000	39000	441211	0
1789794062.857015	3208334010	999369023	24121947	6516000	50920000	8136000	39000	412223	0
1789794063.376017	3210394552	1000223696	24121947	6515000	50920000	8134000	39000	444712	0
1789794063.904102	3212869277	1001066529	24121947	6515000	50920000	8134000	39000	400008	0
1789794064.414110	3215135812	1001865660	24121947	6515000	50920000	8134000	39000	444538	0
1789794064.947057	3217271426	1002723507	24121947	6515000	50920000	8134000	39000	445336	0
1789794065.465648	3219328001	1003575799	24121947	6501000	50910000	8117000	39000	450006	0
1789794065.991776	3221427177	1004453422	24121947	6501000	50910000	8117000	39000	400001	0
1789794066.501135	3223427661	1005298085	24121947	6501000	50910000	8117000	39000	546972	0
1789794067.018101	3225463605	1006212206	24121947	6501000	50910000	8117000	39000	680766	0
1789794067.525138	3227416664	1007112350	24121947	6512000	50910000	8131000	40000	1364112	0
1789794068.035081	3228466588	1007434310	24122252	6512000	50910000	8131000	40000	1075307	0
1789794068.541801	3228981846	1007598677	24122252	6512000	50910000	8131000	38000	1366021	0
1789794069.054001	3229286960	1007620955	24122252	6512000	50910000	8131000	38000	684350	0
1789794069.562663	3229514193	1007641402	24122252	6532000	50900000	8156000	38000	636291	0
1789794070.073577	3229738130	1007666853	24122252	6532000	50900000	8156000	38000	687501	0
1789794070.581770	3229950044	1007686202	24122252	6532000	50900000	8156000	38000	658814	0
1789794071.093819	3230313141	1007694197	24122252	6532000	50900000	8156000	38000	662522	0
1789794071.601024	3230573089	1007728926	24122252	6532000	50900000	8156000	38000	1397754	0
1789794072.113406	3233506675	1009097697	24122252	6532000	50900000	8156000	38000	448359	0
1789794072.628287	3235544817	1009992043	24122435	6542000	50900000	8168000	39000	479869	0
1789794073.147123	3237606579	1010891821	24122618	6542000	50900000	8168000	39000	448467	0
1789794073.664040	3239652961	1011797580	24122618	6542000	50900000	8168000	39000	488687	0
1789794074.192364	3241745668	1012737031	24122618	6542000	50900000	8168000	39000	567351	0
1789794074.705837	3243791012	1013642302	24122618	6515000	50900000	8134000	39000	451864	0
1789794075.237275	3245916983	1014493374	24122618	6515000	50900000	8134000	39000	444281	0
1789794075.749121	3247952378	1015352503	24122618	6515000	50900000	8134000	39000	437920	0
1789794076.281047	3250062907	1016247337	24122618	6515000	50900000	8134000	39000	446487	0
1789794076.798063	3252115759	1017113057	24122618	6514000	50890000	8133000	39000	444829	0
1789794077.333059	3254238190	1018004229	24122618	6514000	50890000	8133000	39000	443332	0
1789794077.851781	3256298731	1018866349	24122618	6514000	50890000	8133000	40000	448373	0
1789794078.378129	3258386678	1019725416	24122618	6514000	50890000	8133000	40000	442674	0
1789794078.897089	3260440994	1020591991	24122618	6513000	50890000	8132000	40000	497351	0
1789794079.415267	3262496774	1021484506	24122618	6513000	50890000	8132000	40000	498944	0
1789794079.925171	3264521366	1022355476	24122618	6513000	50890000	8132000	40000	497888	0
1789794080.444310	3266581237	1023246770	24122618	6513000	50890000	8132000	40000	499801	0
1789794080.954437	3268606378	1024098818	24122618	6513000	50880000	8132000	40000	589860	0
1789794081.471952	3270641468	1024952026	24122618	6513000	50880000	8132000	40000	686275	0
1789794081.979399	3272537520	1025820005	24122618	6513000	50880000	8132000	42000	722290	0
1789794082.488302	3274692788	1026820430	24122618	6513000	50880000	8132000	42000	492823	0
1789794082.999244	3276724460	1027711968	24122618	6492000	50880000	8105000	40000	500004	0
1789794083.518113	3278786894	1028618277	24122618	6492000	50880000	8105000	40000	442223	0
1789794084.037112	3280862694	1029486073	24122618	6492000	50880000	8105000	40000	442877	0
1789794084.570037	3282970843	1030407213	24122618	6492000	50880000	8105000	40000	497748	0
1789794085.086006	3285016553	1031315475	24122618	6512000	50870000	8131000	40000	500002	0
1789794085.606932	3287088142	1032241131	24122618	6512000	50870000	8131000	40000	447463	0
1789794086.127045	3289151491	1033107218	24122618	6512000	50870000	8131000	40000	447354	0
1789794086.652549	3291241635	1033965004	24122618	6512000	50870000	8131000	40000	440238	0
1789794087.172025	3293298575	1034838110	24122618	6512000	50870000	8131000	40000	452628	0
1789794087.704037	3295414049	1035729160	24122618	6512000	50870000	8131000	40000	446878	0
1789794088.222009	3297469036	1036581452	24122618	6509000	50870000	8127000	40000	443458	0
1789794088.749120	3299597815	1037430632	24122618	6509000	50870000	8127000	40000	400003	0
1789794089.263107	3301625519	1038269680	24122618	6509000	50870000	8127000	40000	444321	0
1789794089.785016	3303698695	1039130945	24122618	6509000	50870000	8127000	40000	448294	0
1789794090.302059	3305745809	1039996116	24122618	6509000	50860000	8127000	40000	461722	0
1789794090.822617	3307811173	1040873433	24122618	6509000	50860000	8127000	40000	498622	0
1789794091.333531	3309840281	1041754657	24122618	6509000	50860000	8127000	41000	516358	0
1789794091.853139	3311879277	1042660050	24122618	6509000	50860000	8127000	41000	644289	0
1789794092.359883	3313861755	1043545973	24122618	6512000	50860000	8130000	42000	797960	0
1789794092.869033	3315589534	1044317150	24122618	6512000	50860000	8130000	42000	1455694	0
1789794093.374933	3317939565	1045420968	24122618	6512000	50860000	8130000	41000	558478	0
1789794093.893098	3319999069	1046335944	24122618	6512000	50860000	8130000	41000	500000	0
1789794094.413944	3322071512	1047224430	24122618	6511000	50850000	8129000	40000	449278	0
1789794094.961160	3324237522	1048149965	24122618	6511000	50850000	8129000	40000	494674	0
1789794095.480013	3326298003	1049054565	24122618	6511000	50850000	8129000	41000	493665	0
1789794096.011961	3328412133	1049986142	24122618	6511000	50850000	8129000	41000	447938	0
1789794096.523113	3330439716	1050861201	24122618	6509000	50850000	8127000	40000	457906	0
1789794097.058079	3332557630	1051781426	24122618	6509000	50850000	8127000	40000	489065	0
1789794097.568098	3334584969	1052678945	24122618	6509000	50850000	8127000	41000	497504	0
1789794098.090226	3336655642	1053553882	24122618	6509000	50850000	8127000	41000	479089	0
1789794098.601123	3338728635	1054354478	24122618	6510000	50840000	8128000	41000	439981	0
1789794099.136037	3340850578	1055211715	24122618	6510000	50840000	8128000	41000	447546	0
1789794099.655041	3342910753	1056058636	24122618	6510000	50840000	8128000	41000	443871	0
1789794100.189039	3345029705	1056937723	24122618	6510000	50840000	8128000	41000	448698	0
1789794100.709908	3347095374	1057798439	24122618	6508000	50840000	8126000	41000	449517	0
1789794101.229645	3349159944	1058673376	24122618	6508000	50840000	8126000	41000	445984	0
1789794101.739648	3351180874	1059543613	24122618	6508000	50840000	8126000	41000	495424	0
1789794102.258384	3353236166	1060403047	24122618	6508000	50840000	8126000	41000	495183	0
1789794102.769477	3355260331	1061280669	24122618	6508000	50840000	8126000	41000	571624	0
1789794103.287902	3357272228	1062221768	24122618	6508000	50840000	8126000	41000	885251	0
1789794103.795296	3359336187	1063169519	24122618	6510000	50830000	8128000	41000	497675	0
1789794104.314100	3361401062	1064071067	24122618	6510000	50830000	8128000	41000	444510	0
1789794104.836671	3363477534	1064976094	24122618	6510000	50830000	8128000	41000	448252	0
1789794105.369013	3365587758	1065888628	24122618	6510000	50830000	8128000	41000	447827	0
1789794105.887031	3367641586	1066817154	24122618	6509000	50830000	8127000	41000	495103	0
1789794106.419003	3369752542	1067757581	24122618	6509000	50830000	8127000	41000	496493	0
1789794106.936014	3371803562	1068689341	24122618	6509000	50830000	8127000	41000	492938	0
1789794107.454301	3373864165	1069576790	24122618	6509000	50830000	8127000	41000	447504	0
1789794107.967124	3375901758	1070421881	24122618	6508000	50820000	8126000	41000	445775	0
1789794108.486111	3377961262	1071294071	24122618	6508000	50820000	8126000	41000	443398	0
1789794109.007061	3380061293	1072142335	24122618	6508000	50820000	8126000	41000	400001	0
1789794109.531063	3382120064	1072993041	24122618	6508000	50820000	8126000	41000	439991	0
1789794110.049030	3384177066	1073839902	24122618	6508000	50820000	8126000	41000	443275	0
1789794110.582033	3386292051	1074718806	24122618	6508000	50820000	8126000	41000	448020	0
1789794111.100022	3388348442	1075572502	24122618	6508000	50820000	8126000	41000	443558	0
1789794111.634304	3390465441	1076460623	24122618	6508000	50820000	8126000	41000	449060	0
1789794112.146445	3392495038	1077341968	24122618	6508000	50810000	8126000	42000	490539	0
1789794112.666336	3394553931	1078232652	24122618	6508000	50810000	8126000	42000	566654	0
1789794113.175999	3396577852	1079119673	24122618	6508000	50810000	8126000	42000	574918	0
1789794113.693435	3398606717	1080036114	24122618	6508000	50810000	8126000	42000	803124	0
