1789821336.417162	38030028558	14516435616	181701805	6189000	34570000	7727000	37000	724733	0	1600000	0
1789821336.923398	38030358757	14516458199	181701805	6189000	34570000	7727000	37000	550678	0	1403022	0
1789821337.431807	38030559257	14516468758	181701805	6189000	34570000	7727000	37000	646189	0	1450821	0
1789821337.938231	38031139517	14516604561	181701805	6188000	34570000	7726000	38000	630530	0	1422707	0
1789821338.447057	38031455800	14516643867	181701805	6188000	34570000	7726000	38000	653520	0	1453689	0
1789821338.953056	38031705128	14516664253	181701805	6188000	34570000	7726000	37000	552040	0	1442269	0
1789821339.461899	38031885731	14516671638	181701805	6188000	34570000	7726000	37000	653298	0	1500000	0
1789821339.966986	38032153064	14516692451	181701805	6190000	34570000	7729000	37000	772955	0	1455516	0
1789821340.476440	38032324634	14516699348	181701805	6190000	34570000	7729000	37000	604767	0	1500000	0
1789821340.982453	38032528918	14516711189	181701805	6190000	34570000	7729000	37000	752335	0	1449742	0
1789821341.494302	38032701647	14516719306	181701805	6190000	34570000	7729000	37000	640222	0	1451499	0
1789821342.000615	38032871568	14516730720	181701805	6191000	34560000	7730000	37000	652403	0	1425827	0
1789821342.509957	38033113267	14516738166	181701805	6191000	34560000	7730000	37000	743424	0	1400075	0
1789821343.016268	38033377487	14516758430	181701805	6191000	34560000	7730000	37000	1078909	0	1470354	0
1789821343.524997	38033546432	14516766181	181701805	6191000	34560000	7730000	37000	644265	0	1408605	0
1789821344.031308	38036140969	14517934147	181701805	6139000	34560000	7665000	38000	493910	0	600006	0
1789821344.552185	38038208408	14518869752	181701805	6139000	34560000	7665000	38000	491838	0	600006	0
1789821345.067197	38040256132	14519750060	181701805	6139000	34560000	7665000	38000	446392	0	500010	0
1789821345.588123	38042320946	14520658932	181701805	6139000	34560000	7665000	38000	488163	0	600000	0
1789821346.108004	38044380206	14521569208	181701805	6139000	34560000	7665000	38000	493055	0	600006	0
1789821346.637293	38046484387	14522503715	181701805	6139000	34560000	7665000	38000	483185	0	577485	0
1789821347.149043	38048517890	14523361440	181701805	6163000	34560000	7695000	38000	440426	0	499994	0
1789821347.682099	38050634462	14524257068	181701805	6163000	34560000	7695000	38000	447340	0	500005	0
1789821348.199117	38052689022	14525098191	181701805	6163000	34560000	7695000	38000	448558	0	500000	0
1789821348.734778	38054851981	14525952742	181701805	6163000	34560000	7695000	38000	444501	0	500000	0
1789821349.254714	38056916062	14526798687	181701805	6164000	34550000	7696000	39000	446093	0	500000	0
1789821349.790009	38059038188	14527691324	181701805	6164000	34550000	7696000	39000	489831	0	599993	0
1789821350.304157	38061083166	14528531044	181701805	6164000	34550000	7696000	39000	450001	0	500000	0
1789821350.829127	38063168427	14529388158	181701805	6164000	34550000	7696000	39000	441408	0	500000	0
1789821351.348020	38065223536	14530229587	181701805	6164000	34550000	7696000	39000	445200	0	500005	0
1789821351.878064	38067328572	14531111420	181701805	6164000	34550000	7696000	39000	434459	0	474142	0
1789821352.389094	38069347671	14531969023	181701805	6164000	34550000	7696000	39000	564781	0	700007	0
1789821352.906388	38071398081	14532881130	181701805	6164000	34550000	7696000	39000	574878	0	700007	0
1789821353.418043	38073378300	14533786340	181701805	6164000	34540000	7696000	41000	784492	0	1562545	0
1789821353.927921	38075403442	14534762778	181701805	6164000	34540000	7696000	41000	754240	0	1517734	0
1789821354.434181	38077482233	14535738240	181701805	6164000	34540000	7696000	39000	445614	0	500015	0
1789821354.951295	38079521290	14536609392	181701805	6164000	34540000	7696000	39000	499345	0	600000	0
1789821355.464120	38081561507	14537501052	181701805	6160000	34540000	7691000	39000	496262	0	597223	0
1789821355.999993	38083679361	14538427930	181701805	6160000	34540000	7691000	39000	542386	0	599993	0
1789821356.520041	38085748813	14539328623	181701805	6160000	34540000	7691000	39000	444882	0	500000	0
1789821357.054025	38087868070	14540233223	181701805	6160000	34540000	7691000	39000	493741	0	599987	0
1789821357.577801	38089944237	14541142462	181701805	6161000	34530000	7692000	39000	491013	0	600006	0
1789821358.098056	38092018084	14541999576	181701805	6161000	34530000	7692000	39000	445740	0	500010	0
