t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
322.35,battery6,geekbench_cpu,5.278,3.682,0.000,6.009,22.090,43.0,672,0
322.85,battery6,geekbench_cpu,0.444,0.023,0.000,6.009,22.090,43.0,658,0
323.36,battery6,geekbench_cpu,0.494,0.028,0.000,6.050,22.080,42.0,747,0
323.87,battery6,geekbench_cpu,0.442,0.045,0.000,6.050,22.080,42.0,858,0
324.38,battery6,geekbench_cpu,0.337,0.012,0.000,6.050,22.080,42.0,1164,0
324.89,battery6,geekbench_cpu,0.606,0.088,0.000,6.050,22.080,42.0,601,0
325.40,battery6,geekbench_cpu,0.331,0.013,0.000,6.050,22.080,42.0,739,0
325.90,battery6,geekbench_cpu,0.410,0.027,0.000,6.050,22.080,42.0,648,0
326.41,battery6,geekbench_cpu,0.352,0.018,0.000,6.056,22.080,42.0,945,0
326.92,battery6,geekbench_cpu,0.434,0.029,0.000,6.056,22.080,42.0,607,0
327.43,battery6,geekbench_cpu,0.896,0.329,0.001,6.056,22.080,46.0,1098,0
327.93,battery6,geekbench_cpu,6.442,3.762,0.000,6.056,22.080,46.0,1918,0
328.44,battery6,geekbench_cpu,6.451,4.135,0.000,6.050,22.080,44.0,1626,0
328.95,battery6,geekbench_cpu,6.141,3.811,0.001,6.050,22.080,44.0,1390,0
329.46,battery6,geekbench_cpu,1.822,0.855,0.002,6.050,22.080,42.0,681,0
329.97,battery6,geekbench_cpu,0.752,0.085,0.000,6.050,22.080,42.0,895,0
330.48,battery6,geekbench_cpu,0.508,0.025,0.001,6.049,22.070,42.0,995,0
330.98,battery6,geekbench_cpu,1.033,0.120,0.001,6.049,22.070,42.0,624,0
331.49,battery6,geekbench_cpu,0.388,0.018,0.000,6.049,22.070,42.0,798,0
332.00,battery6,geekbench_cpu,0.614,0.042,0.000,6.049,22.070,42.0,875,0
332.51,battery6,geekbench_cpu,0.575,0.038,0.000,6.054,22.070,42.0,1360,0
333.01,battery6,geekbench_cpu,0.539,0.054,0.000,6.054,22.070,42.0,582,0
333.52,battery6,geekbench_cpu,0.589,0.034,0.000,6.054,22.070,41.0,887,0
334.03,battery6,geekbench_cpu,0.442,0.045,0.000,6.054,22.070,41.0,649,0
334.54,battery6,geekbench_cpu,5.110,3.700,0.001,6.053,22.070,44.0,1485,0
335.04,battery6,geekbench_cpu,6.208,3.690,0.000,6.053,22.070,44.0,1325,0
335.55,battery6,geekbench_cpu,5.782,3.618,0.001,6.053,22.070,44.0,1694,0
336.06,battery6,geekbench_cpu,6.085,3.739,0.001,6.053,22.070,44.0,1339,0
336.57,battery6,geekbench_cpu,6.093,3.725,0.000,6.005,22.070,44.0,1693,0
337.08,battery6,geekbench_cpu,5.745,3.618,0.000,6.005,22.070,44.0,1422,0
337.59,battery6,geekbench_cpu,6.328,3.741,0.000,6.005,22.060,45.0,1355,0
338.09,battery6,geekbench_cpu,5.328,3.452,0.000,6.005,22.060,45.0,864,0
338.60,battery6,geekbench_cpu,6.695,4.046,0.000,6.005,22.060,45.0,1268,0
339.11,battery6,geekbench_cpu,5.725,3.749,0.000,6.005,22.060,45.0,1340,0
339.62,battery6,geekbench_cpu,6.079,3.497,0.000,6.001,22.060,45.0,1375,0
340.12,battery6,geekbench_cpu,2.962,1.583,0.000,6.001,22.060,45.0,1169,0
340.63,battery6,geekbench_cpu,0.399,0.030,0.000,6.001,22.060,42.0,1552,0
341.14,battery6,geekbench_cpu,0.383,0.018,0.000,6.001,22.060,42.0,919,0
341.65,battery6,geekbench_cpu,0.422,0.030,0.000,6.052,22.050,42.0,642,0
342.16,battery6,geekbench_cpu,0.631,0.014,0.000,6.052,22.050,42.0,633,0
342.67,battery6,geekbench_cpu,0.424,0.033,0.000,6.052,22.050,42.0,830,0
343.17,battery6,geekbench_cpu,0.359,0.015,0.000,6.052,22.050,42.0,681,0
343.68,battery6,geekbench_cpu,0.463,0.036,0.000,6.055,22.050,42.0,684,0
344.19,battery6,geekbench_cpu,0.701,0.042,0.000,6.055,22.050,42.0,1261,0
344.70,battery6,geekbench_cpu,0.437,0.029,0.000,6.055,22.050,42.0,576,0
345.20,battery6,geekbench_cpu,4.007,2.145,0.001,6.055,22.050,42.0,1777,0
345.71,battery6,geekbench_cpu,7.487,5.214,0.001,5.989,22.040,45.0,1880,0
346.21,battery6,geekbench_cpu,6.151,4.014,0.001,5.989,22.040,45.0,1394,0
346.72,battery6,geekbench_cpu,5.995,3.885,0.002,5.989,22.040,44.0,1350,0
347.23,battery6,geekbench_cpu,5.944,3.907,0.000,5.989,22.040,44.0,1447,0
347.74,battery6,geekbench_cpu,1.831,0.953,0.001,6.040,22.040,43.0,1532,0
348.25,battery6,geekbench_cpu,0.815,0.210,0.001,6.040,22.040,43.0,518,0
348.76,battery6,geekbench_cpu,0.503,0.045,0.002,6.040,22.040,42.0,1230,0
349.26,battery6,geekbench_cpu,0.531,0.060,0.000,6.040,22.040,42.0,595,0
349.77,battery6,geekbench_cpu,0.630,0.049,0.000,6.040,22.040,41.0,785,0
350.28,battery6,geekbench_cpu,0.426,0.025,0.000,6.040,22.040,41.0,857,0
350.79,battery6,geekbench_cpu,0.622,0.063,0.000,6.051,22.030,42.0,661,0
351.29,battery6,geekbench_cpu,0.417,0.028,0.000,6.051,22.030,42.0,600,0
351.80,battery6,geekbench_cpu,0.572,0.053,0.000,6.051,22.030,41.0,991,0
352.31,battery6,geekbench_cpu,0.424,0.026,0.000,6.051,22.030,41.0,660,0
352.82,battery6,geekbench_cpu,3.278,1.904,0.001,6.053,22.030,47.0,1279,0
353.32,battery6,geekbench_cpu,6.655,4.033,0.000,6.053,22.030,47.0,1837,0
353.83,battery6,geekbench_cpu,6.193,3.590,0.001,6.053,22.030,44.0,1286,0
354.33,battery6,geekbench_cpu,5.981,3.563,0.001,6.053,22.030,44.0,1184,0
354.84,battery6,geekbench_cpu,1.552,0.512,0.000,6.009,22.030,42.0,1242,0
355.35,battery6,geekbench_cpu,0.578,0.028,0.000,6.009,22.030,42.0,1078,0
355.86,battery6,geekbench_cpu,0.414,0.027,0.000,6.009,22.030,42.0,1173,0
356.37,battery6,geekbench_cpu,0.353,0.015,0.000,6.009,22.030,42.0,906,0
356.88,battery6,geekbench_cpu,0.322,0.011,0.000,6.055,22.020,41.0,778,0
357.39,battery6,geekbench_cpu,0.420,0.049,0.000,6.055,22.020,41.0,683,0
357.90,battery6,geekbench_cpu,1.158,0.377,0.000,6.055,22.020,41.0,707,0
358.41,battery6,geekbench_cpu,0.431,0.047,0.000,6.055,22.020,41.0,685,0
358.92,battery6,geekbench_cpu,0.392,0.016,0.000,6.053,22.020,41.0,683,0
359.43,battery6,geekbench_cpu,0.419,0.023,0.000,6.053,22.020,41.0,1247,0
359.94,battery6,geekbench_cpu,3.291,1.981,0.001,6.053,22.020,49.0,1268,0
360.45,battery6,geekbench_cpu,4.910,2.614,0.001,6.053,22.020,49.0,1513,0
360.96,battery6,geekbench_cpu,7.876,6.172,0.000,6.053,22.020,45.0,1435,0
361.47,battery6,geekbench_cpu,5.324,3.963,0.001,6.053,22.020,45.0,1086,0
361.98,battery6,geekbench_cpu,1.010,0.290,0.000,6.005,22.010,41.0,1022,0
362.48,battery6,geekbench_cpu,0.353,0.012,0.000,6.005,22.010,41.0,837,0
362.99,battery6,geekbench_cpu,0.474,0.028,0.000,6.005,22.010,41.0,813,0
363.50,battery6,geekbench_cpu,0.434,0.024,0.001,6.005,22.010,41.0,657,0
364.01,battery6,geekbench_cpu,0.414,0.023,0.000,6.054,22.010,41.0,675,0
364.52,battery6,geekbench_cpu,0.391,0.022,0.000,6.054,22.010,41.0,864,0
365.03,battery6,geekbench_cpu,0.438,0.032,0.000,6.054,22.010,41.0,669,0
365.54,battery6,geekbench_cpu,0.388,0.023,0.000,6.054,22.010,41.0,1352,0
366.05,battery6,geekbench_cpu,0.470,0.076,0.000,6.056,22.010,41.0,905,0
366.56,battery6,geekbench_cpu,0.559,0.035,0.000,6.056,22.010,41.0,1165,0
367.07,battery6,geekbench_cpu,6.894,4.405,0.000,6.056,22.010,44.0,1290,0
367.58,battery6,geekbench_cpu,5.887,4.026,0.001,6.056,22.010,44.0,1186,0
368.09,battery6,geekbench_cpu,5.803,3.818,0.001,6.008,22.010,44.0,1585,0
368.59,battery6,geekbench_cpu,6.261,4.144,0.001,6.008,22.010,44.0,948,0
369.11,battery6,geekbench_cpu,3.401,2.181,0.000,6.008,22.010,41.0,538,0
369.61,battery6,geekbench_cpu,0.615,0.028,0.001,6.008,22.010,41.0,1162,0
370.12,battery6,geekbench_cpu,0.470,0.028,0.000,6.051,22.000,41.0,675,0
370.63,battery6,geekbench_cpu,0.396,0.022,0.000,6.051,22.000,41.0,901,0
371.14,battery6,geekbench_cpu,0.491,0.022,0.000,6.051,22.000,41.0,637,0
371.64,battery6,geekbench_cpu,0.329,0.011,0.000,6.051,22.000,41.0,663,0
372.15,battery6,geekbench_cpu,0.578,0.036,0.000,6.051,22.000,41.0,646,0
372.66,battery6,geekbench_cpu,0.355,0.018,0.000,6.051,22.000,41.0,602,0
373.17,battery6,geekbench_cpu,0.364,0.019,0.000,6.052,22.000,41.0,658,0
373.68,battery6,geekbench_cpu,0.344,0.012,0.000,6.052,22.000,41.0,665,0
374.19,battery6,geekbench_cpu,0.749,0.167,0.003,6.052,22.000,42.0,1178,0
374.69,battery6,geekbench_cpu,0.696,0.163,0.002,6.052,22.000,42.0,1237,0
375.20,battery6,end,1.654,0.494,0.000,6.042,21.990,41.0,759,0
375.71,battery6,end,0.418,0.029,0.000,6.042,21.990,41.0,977,0
376.22,battery6,end,0.443,0.022,0.001,6.042,21.990,40.0,1182,0
376.72,battery6,end,0.438,0.026,0.000,6.042,21.990,40.0,943,0
377.24,battery6,end,0.389,0.023,0.002,6.056,21.990,40.0,647,0
377.74,battery6,end,0.861,0.159,0.002,6.056,21.990,40.0,1432,0
378.25,battery6,end,0.896,0.260,0.000,6.056,21.990,40.0,1156,0
378.76,battery6,end,0.453,0.037,0.000,6.056,21.990,40.0,1141,0
379.27,battery6,end,0.488,0.049,0.000,6.052,21.990,40.0,1092,0
379.77,battery6,end,2.960,1.257,0.004,6.052,21.990,40.0,1142,0
380.28,battery6,end,2.991,1.338,0.010,6.052,21.990,43.0,1998,0
380.79,battery6,end,4.405,2.424,0.000,6.052,21.990,43.0,1798,0
381.29,battery6,end,2.775,1.046,0.008,6.035,21.990,41.0,1061,0
381.80,battery6,end,0.780,0.172,0.002,6.035,21.990,41.0,862,0
382.31,battery6,end,0.377,0.024,0.000,6.035,21.990,40.0,1317,0
382.82,battery6,end,0.400,0.023,0.003,6.035,21.990,40.0,1112,0
383.33,battery6,end,0.528,0.020,0.002,6.035,21.990,40.0,543,0
383.83,battery6,end,0.367,0.023,0.000,6.035,21.990,40.0,631,0
384.34,battery6,end,0.393,0.018,0.001,6.052,21.980,40.0,664,0
384.85,battery6,end,0.463,0.040,0.000,6.052,21.980,40.0,946,0
385.36,battery6,end,0.352,0.015,0.000,6.052,21.980,40.0,650,0
385.86,battery6,end,0.638,0.030,0.000,6.052,21.980,40.0,1056,0
386.37,battery6,end,0.455,0.030,0.000,6.057,21.980,40.0,664,0
386.88,battery6,end,0.400,0.027,0.000,6.057,21.980,40.0,746,0
387.39,battery6,end,0.358,0.014,0.000,6.057,21.980,40.0,571,0
387.89,battery6,end,1.066,0.367,0.000,6.057,21.980,40.0,688,0
388.40,battery6,end,0.949,0.173,0.000,6.053,21.980,40.0,1180,0
388.91,battery6,end,2.193,0.453,0.000,6.053,21.980,40.0,1343,0
389.43,battery6,end,2.895,0.825,0.000,6.053,21.980,40.0,1114,0
389.95,battery6,end,3.069,0.994,0.000,6.053,21.980,40.0,1387,0
390.47,battery6,end,3.095,0.880,0.000,0.000,21.980,40.0,988,0
390.98,battery6,end,3.177,1.042,0.002,0.000,21.980,40.0,1532,0
391.50,battery6,end,4.198,1.604,0.000,0.000,21.980,42.0,1724,0
392.01,battery6,end,3.211,1.117,0.000,0.000,21.980,42.0,1115,0
392.51,battery6,end,3.974,1.597,0.009,5.624,21.990,41.0,723,0
393.02,battery6,end,1.948,0.228,0.000,5.624,21.990,41.0,908,0
393.54,battery6,end,4.097,1.556,0.063,5.624,21.990,41.0,965,0
394.04,battery6,end,2.484,0.330,0.008,5.624,21.990,41.0,578,0
394.55,battery6,end,2.206,0.135,0.003,5.624,21.990,40.0,709,0
395.06,battery6,end,3.491,1.046,0.014,5.624,21.990,40.0,936,0
395.57,battery6,end,5.580,2.504,0.003,9.197,22.010,41.0,1115,0
396.07,battery6,end,4.587,1.954,0.000,9.197,22.010,41.0,973,0
396.58,battery6,end,4.799,2.054,0.000,9.197,22.010,41.0,907,0
397.08,battery6,end,3.647,1.225,0.000,9.197,22.010,41.0,1254,0
397.59,battery6,end,4.065,1.572,0.000,12.319,22.030,41.0,2496,0
398.10,battery6,end,5.658,2.762,0.000,12.319,22.030,41.0,689,0
398.60,battery6,end,2.234,0.189,0.000,12.319,22.030,40.0,739,0
399.11,battery6,end,2.273,0.224,0.000,12.319,22.030,40.0,1344,0
399.62,battery6,end,4.008,1.526,0.000,15.047,22.050,41.0,979,0
400.12,battery6,end,3.793,1.425,0.000,15.047,22.050,41.0,1009,0
400.63,battery6,end,2.010,0.108,0.000,15.047,22.050,40.0,1365,0
401.14,battery6,end,2.079,0.161,0.000,15.047,22.050,40.0,798,0
401.65,battery6,end,7.059,4.393,0.003,17.431,22.070,41.0,852,0
402.15,ac,idle,2.165,0.226,0.005,17.431,22.070,41.0,836,0
402.66,ac,idle,2.119,0.206,0.001,17.431,22.070,40.0,595,0
403.16,ac,idle,1.999,0.135,0.001,17.431,22.070,40.0,674,0
403.67,ac,idle,1.980,0.112,0.000,20.417,22.090,40.0,678,0
404.18,ac,idle,2.003,0.162,0.002,20.417,22.090,40.0,669,0
404.69,ac,idle,1.899,0.093,0.001,20.417,22.090,40.0,564,0
405.19,ac,idle,2.100,0.177,0.001,20.417,22.090,40.0,823,0
405.71,ac,idle,2.233,0.201,0.000,20.417,22.090,40.0,668,0
406.21,ac,idle,1.980,0.076,0.000,20.417,22.090,40.0,653,0
406.72,ac,idle,1.925,0.106,0.000,22.120,22.110,40.0,589,0
407.23,ac,idle,1.928,0.079,0.000,22.120,22.110,40.0,675,0
407.74,ac,idle,3.009,0.887,0.000,22.120,22.110,53.0,3324,0
408.25,ac,idle,2.451,0.508,0.000,22.120,22.110,53.0,645,0
408.75,ac,idle,1.905,0.077,0.000,23.602,22.130,40.0,791,0
409.26,ac,idle,2.011,0.143,0.000,23.602,22.130,40.0,710,0
409.77,ac,idle,1.937,0.091,0.000,23.602,22.130,40.0,726,0
410.27,ac,idle,1.843,0.031,0.000,23.602,22.130,40.0,678,0
410.78,ac,idle,1.990,0.076,0.000,24.885,22.150,40.0,720,0
411.29,ac,idle,1.861,0.037,0.000,24.885,22.150,40.0,673,0
411.80,ac,idle,2.006,0.094,0.000,24.885,22.150,40.0,687,0
412.31,ac,idle,1.868,0.051,0.000,24.885,22.150,40.0,533,0
412.82,ac,idle,1.919,0.076,0.000,26.515,22.170,40.0,483,0
413.33,ac,idle,1.839,0.033,0.000,26.515,22.170,40.0,520,0
413.84,ac,idle,2.454,0.407,0.000,26.515,22.170,40.0,608,0
414.35,ac,idle,1.852,0.039,0.000,26.515,22.170,40.0,467,0
414.86,ac,idle,2.082,0.172,0.000,27.436,22.200,40.0,701,0
415.36,ac,idle,1.873,0.048,0.000,27.436,22.200,40.0,736,0
415.87,ac,idle,1.970,0.082,0.000,27.436,22.200,39.0,778,0
416.38,ac,idle,2.214,0.249,0.001,27.436,22.200,39.0,917,0
416.89,ac,geekbench_cpu,3.969,1.682,0.000,27.436,22.200,40.0,907,0
417.39,ac,geekbench_cpu,2.350,0.348,0.000,27.436,22.200,40.0,707,0
417.90,ac,geekbench_cpu,4.029,1.743,0.000,28.239,22.220,40.0,736,0
418.41,ac,geekbench_cpu,2.391,0.391,0.000,28.239,22.220,40.0,815,0
418.92,ac,geekbench_cpu,2.066,0.167,0.000,28.239,22.220,40.0,531,0
419.42,ac,geekbench_cpu,1.858,0.038,0.000,28.239,22.220,40.0,573,0
419.93,ac,geekbench_cpu,2.012,0.066,0.000,28.921,22.240,39.0,690,0
420.44,ac,geekbench_cpu,2.156,0.216,0.008,28.921,22.240,39.0,773,0
420.95,ac,geekbench_cpu,2.445,0.368,0.012,28.921,22.240,40.0,735,0
421.45,ac,geekbench_cpu,4.455,2.279,0.000,28.921,22.240,40.0,1827,0
421.96,ac,geekbench_cpu,8.509,6.478,0.000,29.536,22.250,51.0,1641,0
422.47,ac,geekbench_cpu,7.650,5.644,0.004,29.536,22.250,51.0,988,0
422.97,ac,geekbench_cpu,7.978,5.903,0.004,29.536,22.250,57.0,1606,0
423.48,ac,geekbench_cpu,14.809,11.763,0.000,29.536,22.250,57.0,1953,0
423.98,ac,geekbench_cpu,16.987,13.239,0.003,30.184,22.280,75.0,1612,0
424.49,ac,geekbench_cpu,15.555,12.120,0.002,30.184,22.280,75.0,987,0
424.99,ac,geekbench_cpu,13.828,11.127,0.002,30.184,22.280,80.0,1604,0
425.50,ac,geekbench_cpu,16.625,13.060,0.001,30.184,22.280,80.0,1296,0
426.01,ac,geekbench_cpu,16.398,12.536,0.001,30.244,22.300,72.0,1901,0
426.51,ac,geekbench_cpu,13.845,10.939,0.000,30.244,22.300,72.0,1299,0
427.02,ac,geekbench_cpu,16.698,13.301,0.001,30.244,22.300,78.0,1260,0
427.52,ac,geekbench_cpu,16.372,12.771,0.000,30.244,22.300,78.0,1253,0
428.03,ac,geekbench_cpu,15.562,12.003,0.000,30.244,22.300,71.0,1318,0
428.53,ac,geekbench_cpu,15.906,12.876,0.000,30.244,22.300,71.0,1319,0
429.04,ac,geekbench_cpu,16.368,12.846,0.000,30.388,22.320,77.0,1282,0
429.54,ac,geekbench_cpu,14.709,11.526,0.000,30.388,22.320,77.0,2031,0
430.05,ac,geekbench_cpu,15.079,12.118,0.000,30.388,22.320,80.0,1175,0
430.55,ac,geekbench_cpu,16.922,13.142,0.000,30.388,22.320,80.0,1449,0
431.06,ac,geekbench_cpu,15.720,12.285,0.000,30.436,22.340,70.0,1278,0
431.56,ac,geekbench_cpu,4.918,2.846,0.000,30.436,22.340,70.0,542,0
432.07,ac,geekbench_cpu,1.963,0.143,0.001,30.436,22.340,44.0,790,0
432.57,ac,geekbench_cpu,1.882,0.091,0.000,30.436,22.340,44.0,570,0
433.08,ac,geekbench_cpu,2.020,0.163,0.000,30.620,22.350,44.0,687,0
433.59,ac,geekbench_cpu,1.971,0.090,0.000,30.620,22.350,44.0,679,0
434.10,ac,geekbench_cpu,1.881,0.102,0.000,30.620,22.350,43.0,564,0
434.60,ac,geekbench_cpu,1.772,0.011,0.000,30.620,22.350,43.0,558,0
435.12,ac,geekbench_cpu,1.951,0.146,0.000,31.189,22.380,43.0,758,0
435.62,ac,geekbench_cpu,1.832,0.063,0.000,31.189,22.380,43.0,749,0
436.13,ac,geekbench_cpu,2.019,0.116,0.000,31.189,22.380,43.0,710,0
436.64,ac,geekbench_cpu,12.039,8.982,0.002,31.189,22.380,43.0,2904,0
437.15,ac,geekbench_cpu,15.019,11.432,0.001,31.449,22.400,76.0,988,0
437.65,ac,geekbench_cpu,14.587,10.822,0.002,31.449,22.400,76.0,2141,0
438.15,ac,geekbench_cpu,15.791,11.987,0.001,31.449,22.400,74.0,1308,0
438.66,ac,geekbench_cpu,14.797,11.224,0.002,31.449,22.400,74.0,1256,0
439.16,ac,geekbench_cpu,14.672,10.854,0.000,31.449,22.400,76.0,1290,0
439.67,ac,geekbench_cpu,14.681,10.971,0.003,31.449,22.400,76.0,987,0
440.18,ac,geekbench_cpu,14.809,11.229,0.001,31.556,22.420,77.0,1196,0
440.68,ac,geekbench_cpu,14.697,10.920,0.000,31.556,22.420,77.0,988,0
441.19,ac,geekbench_cpu,14.535,10.808,0.000,31.556,22.420,76.0,1214,0
441.69,ac,geekbench_cpu,14.908,11.229,0.000,31.556,22.420,76.0,1255,0
442.20,ac,geekbench_cpu,14.579,10.796,0.000,31.706,22.440,74.0,1367,0
442.70,ac,geekbench_cpu,14.663,10.910,0.000,31.706,22.440,74.0,988,0
443.21,ac,geekbench_cpu,15.028,11.377,0.000,31.706,22.440,78.0,1278,0
443.71,ac,geekbench_cpu,14.693,10.906,0.000,31.706,22.440,78.0,1267,0
444.22,ac,geekbench_cpu,13.246,9.589,0.000,31.832,22.450,50.0,1252,0
444.72,ac,geekbench_cpu,2.078,0.030,0.000,31.832,22.450,50.0,856,0
445.23,ac,geekbench_cpu,1.895,0.032,0.000,31.832,22.450,46.0,628,0
445.73,ac,geekbench_cpu,1.842,0.015,0.000,31.832,22.450,46.0,869,0
446.24,ac,geekbench_cpu,1.901,0.020,0.000,32.070,22.480,46.0,612,0
446.75,ac,geekbench_cpu,1.843,0.028,0.000,32.070,22.480,46.0,645,0
447.26,ac,geekbench_cpu,1.923,0.063,0.000,32.070,22.480,45.0,584,0
447.77,ac,geekbench_cpu,3.303,1.143,0.000,32.070,22.480,45.0,1085,0
448.27,ac,geekbench_cpu,1.958,0.126,0.000,32.186,22.500,45.0,533,0
448.78,ac,geekbench_cpu,1.782,0.018,0.000,32.186,22.500,45.0,537,0
449.29,ac,geekbench_cpu,4.691,2.580,0.001,32.186,22.500,72.0,1235,0
449.80,ac,geekbench_cpu,16.798,12.830,0.002,32.186,22.500,72.0,1155,0
450.30,ac,geekbench_cpu,6.828,4.106,0.000,32.186,22.500,46.0,631,0
450.81,ac,geekbench_cpu,1.915,0.049,0.000,32.186,22.500,46.0,572,0
451.32,ac,geekbench_cpu,1.942,0.070,0.000,32.330,22.520,45.0,852,0
451.82,ac,geekbench_cpu,1.874,0.029,0.000,32.330,22.520,45.0,794,0
452.33,ac,geekbench_cpu,1.777,0.020,0.001,32.330,22.520,45.0,660,0
452.84,ac,geekbench_cpu,1.802,0.022,0.001,32.330,22.520,45.0,847,0
453.35,ac,geekbench_cpu,1.926,0.064,0.000,32.465,22.540,45.0,805,0
453.85,ac,geekbench_cpu,1.816,0.023,0.000,32.465,22.540,45.0,759,0
454.36,ac,geekbench_cpu,1.834,0.021,0.000,32.465,22.540,45.0,710,0
454.87,ac,geekbench_cpu,1.799,0.023,0.000,32.465,22.540,45.0,562,0
455.38,ac,geekbench_cpu,11.922,9.083,0.005,32.703,22.570,79.0,1236,0
455.89,ac,geekbench_cpu,14.970,11.328,0.000,32.703,22.570,79.0,1092,0
456.39,ac,geekbench_cpu,15.584,12.071,0.003,32.703,22.570,81.0,1487,0
456.89,ac,geekbench_cpu,15.701,12.123,0.000,32.703,22.570,81.0,1420,0
457.40,ac,geekbench_cpu,15.520,11.975,0.002,32.579,22.590,83.0,1180,0
457.91,ac,geekbench_cpu,11.528,8.299,0.000,32.579,22.590,83.0,871,0
458.41,ac,geekbench_cpu,2.113,0.184,0.002,32.579,22.590,46.0,761,0
458.92,ac,geekbench_cpu,2.037,0.144,0.000,32.579,22.590,46.0,887,0
459.43,ac,geekbench_cpu,2.024,0.128,0.000,32.604,22.600,46.0,690,0
459.93,ac,geekbench_cpu,1.958,0.104,0.000,32.604,22.600,46.0,930,0
460.44,ac,geekbench_cpu,1.936,0.103,0.000,32.604,22.600,45.0,717,0
460.95,ac,geekbench_cpu,1.839,0.025,0.000,32.604,22.600,45.0,539,0
461.46,ac,geekbench_cpu,1.930,0.018,0.000,32.604,22.600,45.0,486,0
461.96,ac,geekbench_cpu,1.839,0.015,0.000,32.604,22.600,45.0,553,0
462.47,ac,geekbench_cpu,1.766,0.014,0.000,32.751,22.620,45.0,826,0
462.98,ac,geekbench_cpu,9.489,6.848,0.001,32.751,22.620,45.0,1601,0
463.49,ac,geekbench_cpu,17.105,13.650,0.000,32.751,22.620,82.0,1243,0
464.00,ac,geekbench_cpu,17.373,13.935,0.001,32.751,22.620,82.0,1185,0
464.50,ac,geekbench_cpu,17.121,13.802,0.000,32.724,22.640,86.0,1396,0
465.00,ac,geekbench_cpu,17.326,13.883,0.001,32.724,22.640,86.0,976,0
465.51,ac,geekbench_cpu,17.225,13.833,0.000,32.724,22.640,78.0,1564,0
466.01,ac,geekbench_cpu,2.250,0.246,0.001,32.724,22.640,78.0,719,0
466.52,ac,geekbench_cpu,2.053,0.141,0.000,32.362,22.670,47.0,693,0
467.03,ac,geekbench_cpu,2.208,0.150,0.000,32.362,22.670,47.0,529,0
467.54,ac,geekbench_cpu,2.041,0.141,0.000,32.362,22.670,46.0,675,0
468.04,ac,geekbench_cpu,3.569,1.336,0.000,32.362,22.670,46.0,400,0
468.55,ac,geekbench_cpu,1.978,0.105,0.000,32.553,22.690,46.0,586,0
469.06,ac,geekbench_cpu,1.948,0.067,0.000,32.553,22.690,46.0,481,0
469.57,ac,geekbench_cpu,2.040,0.142,0.000,32.553,22.690,46.0,606,0
470.07,ac,geekbench_cpu,2.048,0.127,0.000,32.553,22.690,46.0,714,0
470.58,ac,geekbench_cpu,3.334,1.414,0.002,32.704,22.700,75.0,1320,0
471.09,ac,geekbench_cpu,15.284,13.050,0.000,32.704,22.700,75.0,1013,0
471.60,ac,geekbench_cpu,15.372,13.066,0.002,32.704,22.700,81.0,1327,0
472.10,ac,geekbench_cpu,15.494,13.109,0.002,32.704,22.700,81.0,2736,0
472.61,ac,geekbench_cpu,15.430,13.059,0.000,32.704,22.700,82.0,1323,0
473.11,ac,geekbench_cpu,14.323,12.034,0.002,32.704,22.700,82.0,645,0
473.62,ac,geekbench_cpu,2.069,0.144,0.001,32.582,22.720,48.0,812,0
474.12,ac,geekbench_cpu,2.088,0.163,0.002,32.582,22.720,48.0,498,0
474.63,ac,geekbench_cpu,1.946,0.062,0.000,32.582,22.720,47.0,662,0
475.14,ac,geekbench_cpu,1.846,0.018,0.000,32.582,22.720,47.0,490,0
475.65,ac,geekbench_cpu,1.863,0.015,0.000,32.688,22.740,46.0,598,0
476.15,ac,geekbench_cpu,1.805,0.025,0.000,32.688,22.740,46.0,521,0
476.66,ac,geekbench_cpu,1.850,0.013,0.000,32.688,22.740,46.0,598,0
477.17,ac,geekbench_cpu,1.777,0.014,0.000,32.688,22.740,46.0,500,0
477.68,ac,geekbench_cpu,1.990,0.027,0.000,32.826,22.770,46.0,1063,0
478.19,ac,geekbench_cpu,6.135,3.741,0.002,32.826,22.770,46.0,1250,0
478.70,ac,geekbench_cpu,17.615,15.341,0.001,32.826,22.770,79.0,2216,0
479.20,ac,geekbench_cpu,17.103,14.868,0.000,32.826,22.770,79.0,2495,0
479.71,ac,geekbench_cpu,17.572,15.295,0.001,32.588,22.790,87.0,1199,0
480.22,ac,geekbench_cpu,18.518,16.377,0.001,32.588,22.790,87.0,2435,0
480.72,ac,geekbench_cpu,17.190,14.871,0.000,32.588,22.790,79.0,1807,0
481.23,ac,geekbench_cpu,17.151,14.838,0.000,32.588,22.790,79.0,1578,0
481.73,ac,geekbench_cpu,16.940,14.563,0.001,32.074,22.800,50.0,649,0
482.24,ac,geekbench_cpu,2.183,0.170,0.000,32.074,22.800,50.0,881,0
482.75,ac,geekbench_cpu,2.078,0.159,0.000,32.074,22.800,48.0,528,0
483.26,ac,geekbench_cpu,2.165,0.132,0.000,32.074,22.800,48.0,1006,0
483.77,ac,geekbench_cpu,2.023,0.131,0.000,32.074,22.800,48.0,776,0
484.27,ac,geekbench_cpu,1.967,0.082,0.000,32.074,22.800,48.0,658,0
484.78,ac,geekbench_cpu,2.009,0.117,0.000,32.162,22.820,48.0,593,0
485.29,ac,geekbench_cpu,1.981,0.098,0.000,32.162,22.820,48.0,661,0
